site,title,company,location,description,"Jumlah Perguruan Tinggi di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi","Jumlah Mahasiswa di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi",Jumlah lulusan sarjana 2020,Jumlah lulusan sarjana 2021,Persentase lulusan SMA/SMK 2020,Persentase lulusan SMA/SMK 2021,Jumlah penduduk perprovinsi 2020,Jumlah penduduk perprovinsi 2021,Persentase pengangguran 2020,Persentase pengangguran 2021
linkedin,Senior Android Engineer,Bjak,DKI Jakarta,"About UsBjak is focused on providing access to affordable and sustainable financial services for people in ASEAN. Headquartered in Malaysia, Bjak is the largest insurance portal in Southeast Asia. Our main portal, Bjak.com, helps millions find the insurance policy with the best value and highest coverage for them. Our investments in technology such as Custom API, blockchain, trading systems and data science is to enable easy access to financial services that were previously inaccessible or difficult to understand.Our core strengths are in navigating the most complex regulations and environments, creating some of the most innovative products in the world. For instance, we are the first platform globally to simplify and offer investment-linked life and health insurance online, coupled with an instant talk-to-agent service.If you enjoy building cutting edge platforms and ecosystems to give equal access to financial services for the masses - Speak to us.Senior Android EngineerWe are seeking a skilled and motivated Senior Engineer with expertise in Android development to join our dynamic technology team. As a Senior Engineer, you will contribute to the design, development, and optimization of our Android applications, ensuring high-quality user experiences and innovative features. You'll collaborate with cross-functional teams to drive our company's mobile technology initiatives and exceed customer expectations.Key Responsibilities:Create Android software components that are reusable and adaptable, enriching the mobile platform's capabilities.Collaborate closely with our product team to translate intricate requirements into sophisticated, user-centric Android applications.Collaborate closely with the Product, UX/UI, and Backend teams to conceive, construct, and extend novel products, platforms, and features catering to both consumers and partners.Harmonious UI/UX Collaboration: Forge a harmonious partnership with our design team to co-create visually refined and intuitive user interfaces, contributing insights into the technical feasibility of design concepts.Assess novel methodologies and technologies within the mobile sphere, including Machine Learning (ML), Artificial Intelligence (AI), and Augmented Reality (AR).Efficiently monitor the operational performance of live apps, and iteratively enhance both their code and experiential dimensions.Forge close alignment with the engineering team to explore and create innovative designs and architectures oriented toward scalability and optimal performance.Preferred:Experience in working with cross-platform development frameworks, such as React Native.A familiarity with Agile development methodologies, underpinned by a commitment to adaptable and iterative development practices.A history of contributing to open-source Android projects or involvement in pertinent technical communities.Key Requirements:Bachelor's degree in Computer Science, Software Engineering, or a related field (or equivalent experience).Proven experience as an Android Developer, with a strong portfolio showcasing your Android app development projects.Proficiency in Java and Kotlin programming languages, as well as experience with Android SDK and Android Studio.Familiarity with RESTful APIs, third-party libraries, and version control systems.Understanding of mobile UI/UX principles and experience working with designers to achieve seamless user experiences.Strong problem-solving skills and attention to detailBenefits:﻿o something meaningful; Be a part of the future of finance technology and the no.1 company in the industry!Competitive salaryHybrid working arrangementsFlexible working hours & arrangement, Casual work attireFast moving, challenging and unique business problemsAttractive remuneration and performance incentivesStrong learning and development plans for your career growthEasy to locate area with direct access to public transportInternational work environment and flat organization",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Product Manager,"DOKU, PT NUSA SATU INTI ARTHA",DKI Jakarta,"About The Role This position is responsible for faster analysis and decision-making for product initiatives and operational perspective within the company, capable of deep and broad discussions with other departments about building profitable business unitWhat Will You DoResearch, analyze, and propose new ideas that will improve our products and customer experiences. To set a middle to long-term vision and strategy for the Company's products. Lead key product initiatives and act as a coach/ role model for more product managers and associate product managers. Analyze market trends to maintain and grow the competitiveness of our products. Accountability of your product roadmap, prioritization, and overseeing overall product development process and execution including but not limited to cascading down detailed features, requirements, and design prototypes. Collaborates closely with the engineers, sales, operations, and cross-functional stakeholders internally and externally to execute prioritized roadmap and ensure on-time delivery with the highest quality and performance. Collaborated with engineers and other internal stakeholders for any new products and enhancements. Prioritize tasks based on timeline, resources, and business impact. Creating an inspirational environment with an open communication culture. Manage external business relations with third-party vendors.What Are We Looking For Experienced in Product Management Fluent in English (written and verbal) is mandatory T-shaped personality, a good understanding of technology, business, UI/UX, and data, with a strong understanding in one of those areas Data-driven, excellent analytical, and problem-solving skills Being familiar with the Agile manifesto and principles and havinge experience in Scrum methodology Having experience in Banking/Financial Services is a plusSoft SkillsExcellent teamwork skills to work with cross-function teams and lead the team toward the same vision and goal. Excellent written and verbal communication skills Have good negotiation skills Have good analytical thinking, Leadership Skill Self Driven Eager to Learn Adaptable",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Revalue Nature,Indonesia,"Collaborate with data scientists, analysts, engineers, and other stakeholders to understand data needs and provide appropriate solutions.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Data Scientist,Talent Hunts,Indonesia,"Experienced in big data analysis, data warehouse and business intelligence. Assess the effectiveness and accuracy of new data sources and data gathering…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Data Scientist,Talentvis,Indonesia,Manage the collection and preparation of data and data modelling activities. Present the business value of data driven analytics outputs and models.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Principal Scientist,Talentvis,Indonesia,"Perform data wrangling and extract exploratory insights from big data. Define activities, strategic direction, scope, and timelines on data science projects.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Senior Data Scientist,Talentvis,Indonesia,Coach and help grow junior data scientist’s capabilities. Fluency in Python and the core python data stack. Comfortable working with relational SQL databases.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Front End Developer,Akar Inti Teknologi (AIT),Indonesia,"3+ years proven work experience as a Front-end developer. Liaise with developers, designers and system administrators to identify new features.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Front End Developer,Akar Inti Teknologi (AIT),Indonesia,"Liaise with developers, designers and system administrators to identify new features. Collaborate with Back-End developers to integrate user-facing elements.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Back End Developer,Talentvis,Indonesia,"Previous experience as a back end developer. Proficient in back-end languages including Java (SPRINGCLOUD & SPRINGBOOT), Python.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Web Developer,SNAP Innovations,Indonesia,Work closely with operations and infrastructure to build and scale back-end services. Full-stack web/mobile application development with a variety of languages…,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Back End Developer,SabiKerja,Indonesia,"Collaborate with cross-functional teams (front-end developers, QA, product management) to ensure seamless integration and delivery of features.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Data & Report Specialist – Team 1,CIMB Group,Indonesia,Support data untuk kebutuhan tim analyst dalam pembuatan report presentasi manajemen. Melakukan monitoring terhadap job otomasi data yang berlangsung secara…,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Market Analyst,CIMB Group,Indonesia,Membantu ketersediaan data sesuai tugas dan tanggung jawabnya dalam rangka kelancaran audit internal & eksternal terkait AML/CFT.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Market Analyst,CIMB Group,Indonesia,Membantu ketersediaan data sesuai tugas dan tanggung jawabnya dalam rangka kelancaran audit internal & eksternal terkait AML/CFT.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Data Engineer,Revalue Nature,Indonesia,"Collaborate with data scientists, analysts, engineers, and other stakeholders to understand data needs and provide appropriate solutions.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Data Engineer,Talentvis,Indonesia,Define best practices for data migration and conversion. Models’ data structure from product needs to database tables. Able to speak/write in English.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Geospatial Engineer,Revalue Nature,Indonesia,"Spatial Modelling: Developing and implementing spatial models, workflows, and applications to simulate real-world scenarios and conduct statistical analysis,…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Front End Developer,Talentvis,Indonesia,"Previous experience as a front-end developer. Security development and bug fixing for front end. Advanced knowledge of front-end languages especially VUE, REACT…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Front End Developer,Akar Inti Teknologi (AIT),Indonesia,"3+ years proven work experience as a Front-end developer. Familiarity with front-end languages (e.g. HTML 5, JavaScript and CSS).",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Front End Developer,Humana International,Indonesia,"3 years of experience, preferable from fintech industry. Able to showing some portfolio.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Front End Developer,Akar Inti Teknologi (AIT),Indonesia,"Liaise with developers, designers and system administrators to identify new features. Collaborate with Back-End developers to integrate user-facing elements.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Front End Developer,Mitrais,Indonesia,"You already have 2+ years of experience as a Web Front End developer using any of these frameworks. Coding high-quality software using distributed computing,…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Front End Developer,AiChat Pte Ltd,Indonesia,"Minimum 3 years experience in JavaScript (and HTML/CSS). Experienced with Bootstrap3, jQuery, AngularJS. Excellent verbal and written communication skills.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Senior Software Engineer,PT Moimstone Dasan Indonesia,Indonesia,"Collaborate with hardware engineers, test engineers and team leader to define requirements and specifications. Troubleshoot and resolve software issues.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Software Engineer,PT B2BE Solutions Indonesia,Indonesia,"Involvement in full software development cycle including analysis requirement, design, coding and testing; Providing input into the technical development (java,…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Web Developer,SNAP Innovations,Indonesia,"Implement web or mobile interfaces using XHTML, CSS, and JavaScript. Full-stack web/mobile application development with a variety of languages including but not…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Front End Developer,Mitrais,Indonesia,"You already have 2+ years of experience as a Web Front End developer using any of these frameworks. Coding high-quality software using distributed computing,…",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Application Developer,BIPO Service Shanghai Limited,Indonesia,"Develop, enhance, and maintain the web/mobile app. Understand the business requirement based on request document. Estimate the time spent on each task given.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Mobile Developer,Talentvis,Indonesia,I. Having experience for publish app in Google Play Store. B. Strong knowledge Android SDK & NDK. C. Familiar with RESTful APIs & JSON.,3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
indeed,Mobile Developer,Talentvis,Indonesia,"Support full app life-cycle: concept, design, build, deploy, test, release and support. Apr 30, 2021, 6:44:35 PM - 2 years ago.",3107.0,7875281.0,1535074.0,1629040.0,63.95,64.51,270203.9,272682.5,7.07,6.49
